time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,Event
24:40.,57,2.85,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.07420349,-0.108017,-0.7874908,16.44524,8.612091,-33.37222,297.6666,306.9984,10,0.8640205,-0.7374261,-1.204976,-3.032837,-0.02398658,0.08662524,0.5528256,-0.3844351,-0.8846194,0.03767304,-0.1123203,0.009284717,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:40.,58,2.9,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.04197693,-0.2536163,-0.9103088,16.34052,8.299042,-34.08121,298.4129,307.7447,10,0.003353186,-0.1554325,-0.6470253,-3.083955,-0.04712632,0.1240306,0.4320999,-0.2720982,-0.6272125,0.2057588,-0.242437,-0.0434974,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:40.,59,2.95,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.03138733,-0.1224518,-1.058075,15.43283,8.507751,-34.6889,300.3186,309.6504,10,-0.3738559,-0.007758054,-0.173742,-3.108402,-0.0487447,0.1151043,-0.3964751,-0.07654525,-0.3827523,0.08615322,-0.1618984,0.05508436,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:40.,60,3,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.07598877,-0.1414795,-0.9846191,15.43283,9.06424,-34.41882,300.8204,310.1522,10,-0.2850698,0.01834811,-0.1334635,-3.115521,-0.04308498,0.09961334,-0.2201723,0.06495299,-0.06090859,-0.03097915,-0.005760668,-0.071463,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:40.,61,3.05,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.04272461,-0.01934814,-0.9125214,15.0488,9.516479,-34.45261,301.6301,310.9619,10,-0.5194195,0.224391,-0.2348461,-3.122559,-0.03884686,0.08780388,-0.3679457,0.1737133,-0.1843124,-0.04171108,-0.008134097,0.04207281,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:40.,62,3.1,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.03482056,0.01217651,-0.9797058,15.18845,9.586029,-34.25003,301.0785,310.4103,10,-0.1241678,-0.00266902,-0.2569066,-3.136428,-0.02901688,0.0659494,-0.237242,0.03448265,-0.2638955,0.04098892,0.09849438,-0.03482048,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:40.,63,3.15,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.1315308,-0.09431458,-0.9816437,14.76952,9.933899,-34.38504,301.549,310.8808,10,-0.197814,0.127448,-0.3219685,3.133367,-0.02646641,0.06438123,-0.07406685,0.08189781,-0.2812866,-0.08699483,0.01968954,0.01361574,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:40.,64,3.2,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.04872131,-0.02038574,-1.065582,14.52513,10.59476,-34.28375,302.7531,312.0849,10,-0.2754454,-0.06363597,-0.2611379,3.114628,-0.01818486,0.0544856,-0.2147284,0.0635731,-0.3376123,0.004988543,-0.000732395,-0.06874196,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:40.,65,3.25,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.009597778,0.01445007,-0.9749908,14.69969,11.74258,-34.25003,303.9583,313.2902,10,-0.2185819,-0.05555381,-0.1762501,3.101857,-0.0206287,0.04308451,-0.1946545,-0.06969257,-0.166502,0.0474483,0.03770008,-0.01057049,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:40.,66,3.3,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.03442383,-0.05586243,-0.902832,14.35059,12.16,-34.38507,304.5119,313.8437,10,0.006648848,-0.1247606,-0.2423048,3.093498,-0.02366896,0.03867776,-0.02805081,-0.1005051,-0.2173599,0.03573401,0.01692434,0.06257086,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:40.,67,3.35,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.001083374,-0.0847168,-0.9172821,13.61745,12.68176,-34.21628,306.0028,315.3346,10,0.001330515,-0.08316866,-0.2171443,3.081251,-0.02946149,0.04176567,0.06386079,-0.10498,-0.2107634,0.06892128,-0.03504396,0.112708,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:40.,68,3.4,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.005249023,-0.1266174,-0.9633484,13.65236,12.64697,-34.45258,306.1207,315.4525,10,-0.01129154,-0.04640718,-0.2149661,3.074422,-0.03103122,0.04404635,0.08370209,-0.01720041,-0.2146677,-0.03481501,-0.01549243,0.06368893,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:40.,69,3.45,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.0406189,-0.1004944,-0.9893036,13.58253,12.64697,-34.52005,306.957,316.2888,10,-0.2517641,-0.2727112,-0.1815101,3.061407,-0.02922684,0.05802067,-0.1887781,-0.2749662,-0.1764245,0.05695976,-0.06740861,0.01765105,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:40.,70,3.5,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.007736206,-0.09609985,-1.035385,13.4429,12.64697,-34.85764,306.6801,316.0119,10,0.1316915,-0.07690197,0.008360994,3.054983,-0.03292649,0.05291941,0.004308493,-0.1055853,-0.07576037,0.06323944,0.00183881,-0.02395961,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:40.,71,3.55,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.1160126,-0.1959991,-1.092484,13.54762,12.5426,-35.02649,306.4228,315.7546,10,0.1110554,-0.08651492,-0.04851374,3.056747,-0.03576564,0.06563917,0.2162783,-0.09401598,0.03165612,-0.04992079,-0.08250976,-0.1360619,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:41.,72,3.6,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.09326172,-0.2175903,-1.252029,13.33817,12.47305,-35.43158,306.9693,316.3011,10,1.23E-05,0.133174,0.04532354,3.058479,-0.03693268,0.07039758,0.05551353,0.05402487,0.09410582,-0.1101551,-0.1458929,-0.1466203,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:41.,73,3.65,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.1200562,-0.1207581,-1.127335,12.95415,12.50784,-34.79013,307.9148,317.2466,10,-0.3075962,0.3581486,-0.1580815,3.05916,-0.02608011,0.07407617,-0.07030597,0.3531349,-0.1025331,-0.1001083,-0.1486936,-0.1574394,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:41.,74,3.7,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.03375244,0.1547089,-1.075317,13.26834,12.61218,-34.55383,308.2835,317.6153,10,-0.3196454,-0.008191617,-0.05861991,3.051829,-0.01435864,0.06248251,-0.2875018,0.1302541,-0.1608015,-0.01200654,0.05200485,-0.1944218,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:41.,75,3.75,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.08459473,0.1070251,-1.02626,14.03638,12.4035,-34.41879,306.0617,315.3935,10,0.3548068,0.01644955,0.1047083,3.051466,-0.01588565,0.0535823,0.1608057,-0.07640273,0.08201016,0.01284094,0.2613051,-0.08092214,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:41.,76,3.8,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.0778656,-0.1873169,-0.8464661,14.52512,12.19476,-34.41879,304.9962,314.3281,10,0.4900011,0.3621473,-0.0156972,3.052756,-0.01023928,0.07969857,0.7403914,0.2616624,-0.1324562,-0.07978974,0.00364071,0.1330192,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:41.,77,3.85,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.03161621,-0.1206512,-0.9113464,14.7695,11.67303,-34.52005,306.2356,315.5674,10,-0.3475372,0.1948933,0.06598727,3.053073,0.006829915,0.09615424,-0.2146049,0.2335343,0.05910035,0.01872964,-0.1170981,0.1180229,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:41.,78,3.9,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.11026,0.0447998,-1.000214,14.7695,11.67303,-34.8577,306.8473,316.1791,10,-0.3877541,0.2051018,0.2675231,3.062223,0.0163977,0.07273447,-0.4770029,0.210278,0.2546609,0.08105849,0.09638251,0.03854273,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:41.,79,3.95,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.004257202,-0.1001587,-0.7073975,14.59496,11.49908,-34.55386,305.9833,315.3151,10,0.05014439,-0.1091971,-0.07293519,3.076838,0.01979888,0.06076672,0.112891,-0.2274185,0.1875467,-0.003922425,0.04565364,0.1018863,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:41.,80,4,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.0206604,-0.13414,-0.8107452,14.66476,11.98608,-33.74362,305.9844,315.3162,10,-0.3306717,-0.2427687,-0.3694167,3.076141,0.01658938,0.0639797,-0.03280341,0.02905698,-0.1443655,-0.03440746,-0.07916086,0.2503344,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:41.,81,4.05,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.09666443,0.02268982,-0.8542786,14.35057,12.57742,-33.77737,306.6906,316.0224,10,-0.1752139,-0.1682407,0.03961638,3.051221,-0.000833433,0.03956557,-0.3782251,-0.2586808,-0.2610949,0.3189327,-0.07967693,0.07673169,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:41.,82,4.1,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.1147614,0.1068268,-1.116791,13.79199,13.13397,-34.58765,306.9164,316.2482,10,-0.1399912,-0.1501874,0.1412519,3.054806,-0.008982627,0.0305165,-0.123824,-0.1386075,0.1434751,0.06587835,0.1653537,0.008878238,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:41.,83,4.15,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.006576538,-0.05400085,-1.132217,12.91924,13.58615,-34.21628,308.3641,317.6959,10,0.447692,-0.1162662,0.2061478,3.062907,-0.01605664,0.03414767,0.313986,-0.1534429,0.2210118,0.06493574,0.1204447,-0.1190742,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:41.,84,4.2,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.0256958,-0.06719971,-1.123352,13.33817,12.75134,-34.95898,306.6496,315.9814,10,0.02128398,0.06832659,0.2632639,3.075916,-0.01876293,0.05688728,0.2566851,0.0852975,0.2667368,0.02378213,-0.07720712,-0.08530473,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:41.,85,4.25,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.0827179,0.0749054,-1.317657,13.7571,12.12524,-34.95898,305.5832,314.915,10,0.06770102,0.009221462,0.1199906,3.08817,-0.01905476,0.05633165,-0.05970303,-0.06338786,0.2607316,0.001353702,0.03829649,-0.1675389,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:41.,86,4.3,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.003463745,0.00668335,-0.9374695,14.03638,11.98608,-35.36411,304.7189,314.0508,10,0.02721298,0.2819449,-0.0216523,3.092002,-0.0165325,0.07017662,0.4749217,0.1919701,-0.04184335,-0.02130496,-0.05376707,-0.1578711,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:41.,87,4.35,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.217865,0.1526794,-1.137207,14.03638,11.22083,-35.29666,304.8055,314.1373,10,0.3920618,-0.002218147,0.06996284,3.094947,-0.005238651,0.06486566,-0.2683586,0.1558619,0.1509793,-0.04163213,0.1949014,0.1092114,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:41.,88,4.4,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.1665497,-0.2623291,-0.840744,14.28076,10.69907,-35.93811,302.6245,311.9563,10,0.563445,0.2269522,-0.4364213,3.092096,-0.002302417,0.09281278,0.81025,0.1534557,-0.3502997,-0.2125207,-0.05378952,0.06589904,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:41.,89,4.45,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.005340576,-0.1303711,-1.047043,14.1411,10.35123,-36.34323,303.2729,312.6047,10,-0.6779452,0.09383328,-0.2968133,3.071838,0.01083428,0.1024887,-0.2554949,0.2458932,-0.4922588,-0.0849807,-0.149659,0.05794192,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:41.,90,4.5,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.07148743,0.2150574,-1.126038,14.21092,10.76868,-36.41074,303.986,313.3178,10,-0.7412749,0.01500212,-0.260573,3.055501,0.01794811,0.06690793,-0.7674912,0.08803134,-0.273375,0.05478588,0.205713,-0.105395,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:41.,91,4.55,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.009536743,0.03622437,-0.8155518,14.17601,11.9165,-35.9043,304.3337,313.6655,10,0.2414006,-0.2173113,-0.4314638,3.04547,0.01601893,0.04827133,-0.02897274,-0.1664883,-0.2751904,0.02654192,0.3087354,-0.06834011,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:42.,92,4.6,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.05030823,-0.06333923,-0.7664948,13.8269,12.4035,-35.56671,304.5934,313.9252,10,0.1526292,0.1671411,-0.2330996,3.02753,0.009861253,0.06351053,0.3520364,0.07200787,-0.202844,-0.1535485,-0.01018633,0.2604933,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:42.,93,4.65,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.09091187,0.009536743,-0.6445618,13.23343,12.43826,-36.2757,306.6051,315.937,10,-0.764829,-0.4857438,-0.4868629,3.007672,0.004902569,0.04553424,-0.843136,-0.4794742,-0.4671362,-0.08633363,0.04660188,0.300221,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:42.,94,4.7,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.04391479,-0.1852875,-0.9238586,12.4305,13.65567,-36.30942,307.7089,317.0407,10,-0.05052469,-0.357678,-0.4772438,2.983274,-0.01622935,0.02710231,-0.1784232,-0.4414662,-0.7003049,-0.04182176,-0.1019141,0.1053666,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:42.,95,4.75,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.1490021,-0.1443329,-1.036819,11.38318,14.62964,-36.30942,309.2762,318.608,10,0.146501,0.1171668,-0.08668509,2.965413,-0.03112829,0.02836275,0.1391175,-0.03111781,-0.07431168,0.1668224,-0.1741862,-0.03439475,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:42.,96,4.8,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.08242798,-0.1099701,-1.147263,11.20862,14.87314,-36.74838,310.4822,319.814,10,0.1478768,0.006011554,-0.0257541,2.962447,-0.02477616,0.03793535,0.2349105,0.1060858,-0.05503555,-0.04860846,-0.04152626,-0.1081123,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:42.,97,4.85,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.003585815,-0.02824402,-1.310562,11.55772,13.76004,-36.4783,309.3628,318.6946,10,0.838495,0.09518511,-0.04147607,2.962885,-0.02526668,0.05778617,0.8129887,0.01793251,0.01639482,-0.04527379,-0.02832082,-0.1445202,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:42.,98,4.9,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.006378174,-0.07884216,-1.176331,11.48793,13.2731,-36.54581,310.0158,319.3476,10,-0.1603513,-0.1561742,-0.006273076,2.963405,-0.02232759,0.07561579,0.04057662,0.01988086,0.02881467,0.04612668,0.02099358,-0.4998102,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:42.,99,4.95,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.1514587,0.1852112,-1.083893,11.7672,12.36874,-37.1535,308.2396,317.5714,10,0.5684879,0.0463169,0.09131446,2.965213,-0.01415696,0.06317884,0.5349471,-0.01002779,0.1067403,0.1710954,0.2054708,-0.01683512,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:42.,100,5,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.003341675,-0.006576538,-0.9472656,12.08139,11.63831,-37.18726,308.2089,317.5407,10,0.2042839,0.005597432,0.1884754,2.972015,-0.01193502,0.08550763,0.403271,0.0815788,0.2143261,-0.04354404,0.190857,-0.1354994,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:42.,101,5.05,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.01768494,-0.08073425,-0.9568024,11.80209,11.15131,-37.5249,308.3304,317.6622,10,-0.3491149,-0.1214239,0.2390022,2.981655,-0.01390468,0.09332914,-0.1652964,-0.09054692,0.1682892,0.02020664,0.07521886,0.06211059,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:42.,102,5.1,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.1064301,-0.01992798,-1.045181,11.83702,11.39478,-37.55865,308.1749,317.5067,10,-0.2361028,-0.2652703,0.4469546,2.993826,-0.01883029,0.0683695,-0.3654885,-0.2145022,0.368285,0.1403367,-0.06203959,0.05724026,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:42.,103,5.15,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.04576111,0.1111145,-0.9693298,11.31337,11.7774,-37.93002,308.4126,317.7444,10,0.1131471,-0.1816561,0.364016,3.017771,-0.03425188,0.06194996,0.1024915,-0.2381676,0.4146163,0.06199627,0.1784265,-0.01751835,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:42.,104,5.2,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.09474182,-0.005584717,-0.802063,11.20862,11.67307,-38.63898,307.757,317.0888,10,0.1216801,-0.07553045,0.1629817,3.031544,-0.04131605,0.0688979,0.1843388,-0.09481343,0.2295516,-0.04000098,0.09675173,0.1176715,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:42.,105,5.25,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.0116272,-0.07054138,-0.8749542,10.92932,10.76871,-38.63901,306.2632,315.5951,10,0.0409437,-0.1102139,0.2375937,3.042009,-0.04592324,0.07731712,0.1384302,-0.09197212,0.209936,0.000893856,0.02542126,0.1830952,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:42.,106,5.3,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.05143738,-0.0557251,-0.9058533,10.89441,10.59479,-38.40268,305.9716,315.3035,10,0.09537925,-0.1008835,0.3357548,3.054768,-0.05224627,0.07988953,0.06366493,-0.1254686,0.3304993,0.0843588,-0.01422008,0.1568578,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:42.,107,5.35,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.007507324,-0.099823,-0.996048,11.06895,9.725189,-38.50397,303.6354,312.9672,10,0.104466,-0.06675187,0.3525727,3.074664,-0.05916999,0.08666928,0.1613559,-0.0762281,0.3755596,0.09284906,0.05549392,0.02555474,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:42.,108,5.4,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.02786255,-0.09237671,-1.153519,11.80208,9.620819,-38.67279,302.6576,311.9894,10,-0.02196602,-0.03265701,0.3347663,3.094965,-0.06165167,0.09272799,0.07040674,-0.09008583,0.3255461,-0.02138523,0.01207453,-0.06890149,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:42.,109,5.45,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.1021729,-0.1329041,-1.279037,12.08138,9.41214,-38.60522,301.5099,310.8417,10,-0.2794364,0.1723853,0.2767589,3.107938,-0.05747712,0.09386491,0.1056162,0.3444483,0.1957009,0.04039267,-0.03858182,-0.1397132,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:42.,110,5.5,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.01997375,-0.05209351,-1.024918,12.29082,9.342529,-38.67273,301.382,310.7138,10,-0.2261719,-0.1162904,0.522477,3.116805,-0.0515026,0.08832029,-0.3652102,0.1251473,0.4296017,-0.1165675,-0.09178717,-0.3959961,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:42.,111,5.55,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.3634796,0.1439362,-1.209412,12.43047,8.994659,-38.67273,299.3386,308.6704,10,0.3381506,0.1519629,-0.4857329,3.1386,-0.06038191,0.09736311,0.5045785,-0.04279771,-0.1277342,-0.04537881,0.3259996,-0.07770158,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:43.,112,5.6,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.2088013,-0.1073608,-0.9388733,11.83701,8.75116,-38.50394,301.0997,310.4315,10,-0.2758148,0.2087023,-0.4786803,3.112898,-0.04788593,0.112248,-0.08581714,0.2395052,-0.5639462,-0.3274641,0.04806289,0.01579158,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:43.,113,5.65,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.02601624,-0.1372223,-1.035095,11.66245,9.412079,-38.94281,302.4973,311.8291,10,-0.4929631,-0.02010367,-0.0752841,3.097831,-0.0403916,0.09581975,-0.5626171,0.04475728,-0.1597953,-0.03515251,-0.09052981,-0.0183538,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:43.,114,5.7,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.006500244,0.1525116,-0.9993439,11.4879,9.655579,-39.11163,302.8536,312.1855,10,0.06156909,-0.03238404,-0.1940614,3.09249,-0.04162786,0.07838037,-0.02229904,-0.06018115,-0.1283885,0.04551639,0.0765759,-0.04874889,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:43.,115,5.75,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.02124023,-0.1008759,-0.7242584,11.27843,10.55994,-38.70648,304.3699,313.7017,10,0.249498,0.04045688,-0.2355931,3.083003,-0.04096919,0.08753699,0.2931571,0.02248841,-0.2659009,0.03611645,0.1244888,0.1621137,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:43.,116,5.8,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,0.01452637,-0.1580658,-0.7406769,11.17366,10.31644,-39.14539,305.532,314.8638,10,0.1491056,0.05849047,-0.126286,3.072538,-0.03732265,0.1032076,0.2355691,0.06458123,-0.1443688,0.03162227,-0.03810406,0.3035412,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:43.,117,5.85,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.05789185,-0.1995087,-0.8829346,11.73222,10.17731,-39.21289,305.3671,314.6989,10,-0.2026141,0.03107696,-0.08349383,3.069455,-0.03452882,0.1085014,-0.01183681,0.05581888,-0.03096245,0.03158763,-0.1022521,0.1931424,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24:43.,118,5.9,40.4438,-79.94635,273.2583,-1,-1,10,65,1511130274,-0.05033875,-0.1030579,-1.12085,11.76714,9.794678,-39.31421,304.9673,314.2991,10,-0.2784415,-0.07331416,-0.08950804,3.064476,-0.03400989,0.09928722,-0.2416386,-0.06923068,-0.1151217,-0.03253986,-0.05274656,5.38E-05,128.237.254.209,0.0.0.0,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
